registro,modo,lado,metodo,bandwidth_B,SpSmooth_s,shift_s,n,Pearson,MAE,RMSE,bias
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,6,429780,0.9783525552878853,2.9657362882968727,3.2764598762215176,2.4385078185857725
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,7,429720,0.9783034731987423,2.9659417933773184,3.2772562741421836,2.438378212999591
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,8,429660,0.9781995162229872,2.9663492519110464,3.279053388285387,2.438248906711305
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,9,429600,0.9780445724880172,2.9668878339285407,3.2817739064953897,2.438119056545733
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,10,429540,0.9778458103017048,2.967513828760017,3.28530051491226,2.4380065472367223
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,11,429480,0.9776091271970416,2.9681808954846662,3.28951591010625,2.437902411960938
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,12,429420,0.9773411986139094,2.968884896340046,3.2943001731099497,2.4378130204549406
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,13,429360,0.9770491040762049,2.969621591997603,3.299505934936751,2.4377163873229653
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,14,429300,0.9767385750494,2.9703745708631093,3.305018509515157,2.4375990589008207
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,15,429240,0.9764157346313318,2.9711775774863276,3.3107453921249226,2.4374866817191516
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,16,429180,0.9760869617295143,2.9720149431852207,3.3165604684328502,2.4373645444243253
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,17,429120,0.9757572000885357,2.972900744116614,3.3223838758950626,2.4372456723956097
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,18,429060,0.9754317922373773,2.973832973543753,3.3280999683176584,2.43710324114157
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,19,429000,0.9751124549602432,2.9748130021350336,3.3336944980503023,2.4369606780506308
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,20,428940,0.9748008458674706,2.9758593692245374,3.3391565306933426,2.4368379662690125
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,21,428880,0.974498907031423,2.9769542070518784,3.344446260038948,2.436725158999777
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,22,428820,0.9742082892599744,2.9780562052902257,3.349522831418489,2.4366067543664442
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,23,428760,0.9739309579036842,2.9791067078034157,3.3543512033848097,2.436487994702008
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,24,428700,0.973668499215844,2.9801216532707224,3.3589150153137477,2.4363793242511194
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,25,428640,0.9734226744978438,2.981091408982284,3.363181417962464,2.4362785079274145
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,26,428580,0.9731955123964373,2.9819396427670886,3.3670992723084305,2.4361615365545313
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,27,428520,0.9729871372192201,2.982651255652384,3.370672832670129,2.4360428709995743
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,28,428460,0.9727978321835716,2.983225647397486,3.373911199977109,2.4359332818681736
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,29,428400,0.9726277983137223,2.983652111958497,3.376803511730621,2.43582469476759
L04301923,bilateral,izquierda,CWT Morlet,1.5,30,30,428340,0.972475963936515,2.984017667748571,3.3793789084705455,2.4357327859253095
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,0,430140,0.9780904500709633,2.6942335006993465,3.028258308037447,2.145317478557764
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,1,430080,0.9782686985039758,2.693829663994441,3.024579667397728,2.1451812874845477
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,2,430020,0.9784271260530328,2.6934991371606762,3.02129572991543,2.145043053604849
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,3,429960,0.9785638556003596,2.6931982347818617,3.018441735032795,2.144896938391389
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,4,429900,0.9786790572954128,2.6928668880269147,3.0160204043078247,2.144752868320444
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,5,429840,0.9787628540416229,2.692585079381756,3.014230591564086,2.14460894944163
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,6,429780,0.9787837773033332,2.692519461913621,3.013701290234447,2.1444609397071708
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,7,429720,0.9787366989712653,2.692707718733376,3.014547075163967,2.1443242065714156
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,8,429660,0.9786277118722527,2.6931508599745952,3.0166373099846355,2.1441880985348596
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,9,429600,0.9784616613498535,2.6937885501245575,3.019867746152378,2.144051602544623
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,10,429540,0.9782464748639382,2.6946080875338168,3.024089484812354,2.143931900973877
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,11,429480,0.9779889515739617,2.6955552982336393,3.0291563280752185,2.143820332509654
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,12,429420,0.97769646376561,2.6966255192847264,3.034919413468965,2.1437219245555017
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,13,429360,0.9773768339341168,2.6977538580727005,3.041203760696474,2.1436169106669287
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,14,429300,0.9770365530510178,2.6989807254231404,3.0478677419415163,2.143491331665811
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,15,429240,0.9766823105530829,2.7003404907883977,3.0547953621348936,2.1433705999042294
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,16,429180,0.9763210722487888,2.7017555014172245,3.0618384552668947,2.1432418791408008
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,17,429120,0.9759583370204126,2.703282455357077,3.068896074860702,2.143116531360364
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,18,429060,0.9755998022654804,2.7048559838150266,3.075836580430701,2.1429678645856796
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,19,429000,0.9752475205055497,2.7064951701072233,3.0826349855442525,2.142818203965113
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,20,428940,0.974903395831198,2.7082128469609947,3.0892735299980227,2.1426891163223036
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,21,428880,0.9745696110521178,2.7099659516231243,3.095704799108366,2.142570387320703
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,22,428820,0.9742480310988164,2.711690655291949,3.1018813252310222,2.142446893202337
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,23,428760,0.9739407990454911,2.7133943114061223,3.107761818953161,2.142322974251502
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,24,428700,0.9736496327085099,2.715059232804169,3.1133259404769946,2.1422105025068308
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,25,428640,0.9733763522624954,2.716628130216677,3.118535622361256,2.142105454031049
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,26,428580,0.9731230530858703,2.718070028973098,3.1233378975312283,2.1419856929295333
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,27,428520,0.9728898677144546,2.7193554040640144,3.1277351568602514,2.141863376003544
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,28,428460,0.9726770561966118,2.720531306313837,3.1317381677172356,2.14175054180431
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,29,428400,0.9724848494707977,2.7215409131263573,3.1353347907791824,2.141638194105336
L04301923,bilateral,izquierda,CWT Morlet,3.0,30,30,428340,0.9723122367139729,2.722402433149357,3.1385545677428137,2.1415409009386117
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,0,430140,0.9780561283674967,2.502755282609631,2.8573533504599475,1.9429389045855954
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,1,430080,0.9782543636694133,2.502211113252009,2.8529894525509656,1.9428033244853795
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,2,430020,0.978431209271195,2.5017717177714225,2.849080400302372,1.942664269795642
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,3,429960,0.9785848587091142,2.5013548801239063,2.845664442856828,1.9425173972241037
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,4,429900,0.978715283497473,2.5009383061619013,2.8427483228770725,1.9423720963765714
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,5,429840,0.9788106920155266,2.5006112566732526,2.8405871569524055,1.9422271915553986
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,6,429780,0.9788362114865703,2.5005130638006077,2.8399295474411743,1.9420780683934211
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,7,429720,0.9787854389122128,2.5006903857808034,2.8409249758168666,1.941938600287034
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,8,429660,0.9786652967829375,2.5011495226540483,2.843415628565325,1.9417994977200785
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,9,429600,0.9784818637123522,2.501841605911393,2.8472629621142334,1.9416599986732126
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,10,429540,0.9782439284645447,2.502719743517329,2.8522848915410277,1.9415362025406206
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,11,429480,0.9779593110228669,2.5037971477120946,2.8583028881835935,1.941420394744961
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,12,429420,0.9776361909388265,2.5050631170475293,2.8651375089270372,1.9413169323917498
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,13,429360,0.9772832204688141,2.506497766471792,2.8725841352400785,1.9412072889291696
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,14,429300,0.9769077049699979,2.5081441506868782,2.8804730216478807,1.941077744126145
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,15,429240,0.9765169401526791,2.510007918771583,2.8886647150202625,1.9409526935254195
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,16,429180,0.9761184654703995,2.5120419349643366,2.8969899705175455,1.9408211430974405
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,17,429120,0.975718384415087,2.514229805911924,2.9053264715097415,1.9406924988817955
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,18,429060,0.9753226901884541,2.5165184489723686,2.913529383366554,1.9405403859830093
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,19,429000,0.9749338222885822,2.5189071206123628,2.9215621258870406,1.940386065215435
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,20,428940,0.9745539221591581,2.521405753405052,2.9294004665593616,1.9402526181273692
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,21,428880,0.9741853060217162,2.523949217295501,2.936992023786317,1.9401301042431218
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,22,428820,0.97383001868633,2.5264710380749067,2.9442839322657877,1.940003953848555
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,23,428760,0.9734903252330963,2.528931223387533,2.9512304498572988,1.9398771524557994
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,24,428700,0.9731680782576865,2.531351891181045,2.957807008188253,1.939762874866586
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,25,428640,0.9728651447999618,2.533665376809224,2.963971690258329,1.9396558240914878
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,26,428580,0.9725837112060247,2.535802017432969,2.969670008129123,1.9395356227476723
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,27,428520,0.9723240065989678,2.5377340620860473,2.9749014997462324,1.939412032020592
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,28,428460,0.9720862063567104,2.5394556489948257,2.9796791411247456,1.9392982363854465
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,29,428400,0.9718705653270878,2.5410026875901544,2.983990744355439,1.9391852589205516
L04301923,bilateral,izquierda,CWT Morlet,6.0,30,30,428340,0.9716760338748748,2.5423740021386374,2.98786748035133,1.9390862134336777
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,0,430140,0.9770853456829935,2.354126897742956,2.741933829651164,1.7852606178247774
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,1,430080,0.9773045332700214,2.353306357040705,2.7368682778826203,1.785134626079261
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,2,430020,0.9775008876179738,2.352649532361444,2.732312423042414,1.7850043401008693
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,3,429960,0.9776727373806121,2.3521270408539703,2.7283050834186775,1.7848661812872286
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,4,429900,0.9778197237346236,2.351676613883835,2.7248613407355307,1.784729193846387
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,5,429840,0.9779277738372498,2.351358177094318,2.722302722486443,1.7845920135593139
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,6,429780,0.9779586327187716,2.351325834050825,2.7214966141118904,1.7844496894270525
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,7,429720,0.9779044022739997,2.351651722982443,2.7226343440236285,1.7843166268888688
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,8,429660,0.9777728236975756,2.352269320233072,2.725530849243746,1.7841840620227762
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,9,429600,0.9775714089741042,2.3531756459617648,2.7300068725009874,1.7840510422090645
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,10,429540,0.977309910749022,2.3543806415128916,2.7358446013471913,1.7839331263839824
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,11,429480,0.9769972245663399,2.3559158326640977,2.7428306606694557,1.7838242405810045
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,12,429420,0.9766423522212863,2.3577853338158734,2.7507547232076885,1.7837273856421225
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,13,429360,0.9762547237515615,2.3599985242927217,2.759383648985657,1.7836253426498014
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,14,429300,0.9758424879885556,2.3625292061131127,2.768518936691532,1.7835043749578157
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,15,429240,0.9754136062071546,2.365409600073848,2.777995974683978,1.7833875160429051
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,16,429180,0.9749761948092435,2.368486884963712,2.7876249860849596,1.7832645287717295
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,17,429120,0.9745369213975585,2.3717847891289168,2.79726353515711,1.78314176547215
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,18,429060,0.9741020297645157,2.375236705705163,2.8067559486019342,1.7829950568547717
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,19,429000,0.9736744071047208,2.3788357509354787,2.8160522407320006,1.782844123451386
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,20,428940,0.9732564376611794,2.382570379789959,2.825121434940397,1.782713931508158
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,21,428880,0.9728505801945626,2.3863520321960197,2.833906488068427,1.7825958991949904
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,22,428820,0.9724591269977473,2.3901066818124193,2.842347749377528,1.7824760456801727
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,23,428760,0.9720844685073461,2.393773812521312,2.8503958466744845,1.7823561545017157
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,24,428700,0.9717285967404604,2.397349664216316,2.8580218154544696,1.7822498616909836
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,25,428640,0.971393389721117,2.400734641164833,2.8651821021314143,1.782150439887216
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,26,428580,0.9710811255487913,2.403866006699004,2.871820349491663,1.7820390722921393
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,27,428520,0.970792218162465,2.4067947257116145,2.8779319973101547,1.78192276766677
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,28,428460,0.9705267630511899,2.4094862598056874,2.883531827555629,1.781816424521623
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,29,428400,0.9702849125085897,2.4118943758748856,2.888611348656697,1.7817113113147998
L04301923,bilateral,izquierda,CWT Morlet,12.0,30,30,428340,0.9700655081653048,2.4140545717400945,2.8932046373317037,1.7816183329956519
L04301923,bilateral,derecha,Welch,,30,0,430320,0.981734342832011,1.0867203815088524,1.650692700944115,0.12364304877140124
L04301923,bilateral,derecha,Welch,,30,1,430260,0.982027561976624,1.0715960656735533,1.6383827403353908,0.12347095165988144
L04301923,bilateral,derecha,Welch,,30,2,430200,0.9822926917276675,1.0575269402342184,1.6271699799993153,0.12332701009139732
L04301923,bilateral,derecha,Welch,,30,3,430140,0.9825293472471326,1.0447796695778089,1.6170956888270054,0.12318103703969083
L04301923,bilateral,derecha,Welch,,30,4,430080,0.9827402456582766,1.0332990443115748,1.6080607618249543,0.12303580009550033
L04301923,bilateral,derecha,Welch,,30,5,430020,0.9829097305693028,1.0241484269101666,1.6007605608745232,0.12291758267290279
L04301923,bilateral,derecha,Welch,,30,6,429960,0.9829668382251974,1.0215341444725707,1.598268779597403,0.12278192752705235
L04301923,bilateral,derecha,Welch,,30,7,429900,0.9829047346337039,1.02614519763071,1.6008972218276682,0.1226431437067069
L04301923,bilateral,derecha,Welch,,30,8,429840,0.9827357386018785,1.0370826696452897,1.6080941761955179,0.12251040055895958
L04301923,bilateral,derecha,Welch,,30,9,429780,0.9824718813801451,1.0532036563634044,1.6192879439834222,0.12237362767134806
L04301923,bilateral,derecha,Welch,,30,10,429720,0.9821282451506543,1.0732787693012995,1.6337611032610706,0.1222227677568905
L04301923,bilateral,derecha,Welch,,30,11,429660,0.9817166707261568,1.0962655446093355,1.6509367837789128,0.12208445687186319
L04301923,bilateral,derecha,Welch,,30,12,429600,0.9812492741583125,1.1210800321579013,1.6702320488412192,0.12192947320283586
L04301923,bilateral,derecha,Welch,,30,13,429540,0.9807373291005513,1.1471316568756091,1.6911164591342223,0.12177412517811177
L04301923,bilateral,derecha,Welch,,30,14,429480,0.9801899270042551,1.1738101524449622,1.7131655159236208,0.1215983190093856
L04301923,bilateral,derecha,Welch,,30,15,429420,0.9796164465202972,1.2005623752225516,1.735965736091243,0.12143436948124767
L04301923,bilateral,derecha,Welch,,30,16,429360,0.9790248376348949,1.227061299948664,1.7591774540037666,0.12124752318463257
L04301923,bilateral,derecha,Welch,,30,17,429300,0.9784229101332398,1.2531103716331187,1.7824835846864584,0.12104899427088808
L04301923,bilateral,derecha,Welch,,30,18,429240,0.9778181398962038,1.2784295039948246,1.805596999551948,0.12083452105944194
L04301923,bilateral,derecha,Welch,,30,19,429180,0.9772162879607212,1.3029117637341223,1.8283086981860843,0.1206400009273122
L04301923,bilateral,derecha,Welch,,30,20,429120,0.9766231091893086,1.3262951709484618,1.8504206356667368,0.12045663169079314
L04301923,bilateral,derecha,Welch,,30,21,429060,0.9760430521165252,1.348578131071141,1.8717899884491085,0.12026709750354628
L04301923,bilateral,derecha,Welch,,30,22,429000,0.9754786350216137,1.3697751834050205,1.8923513660877525,0.12006450858589603
L04301923,bilateral,derecha,Welch,,30,23,428940,0.9749322737453068,1.389766035357312,1.9120431303745817,0.1198693239659564
L04301923,bilateral,derecha,Welch,,30,24,428880,0.9744053560653864,1.408597855750534,1.9308429342103992,0.11966069718541103
L04301923,bilateral,derecha,Welch,,30,25,428820,0.9739001609034713,1.4262159455580736,1.9486964230617838,0.1194446937764606
L04301923,bilateral,derecha,Welch,,30,26,428760,0.9734197363937792,1.4426108273868612,1.965522898707543,0.11920865623901955
L04301923,bilateral,derecha,Welch,,30,27,428700,0.9729654837889298,1.4578686173549127,1.9812979861420106,0.11895375868567537
L04301923,bilateral,derecha,Welch,,30,28,428640,0.97253850265838,1.471997892309245,1.9960113191371698,0.11870979539017551
L04301923,bilateral,derecha,Welch,,30,29,428580,0.9721405831915302,1.4850280456730676,2.009624071271193,0.11846337417259079
L04301923,bilateral,derecha,Welch,,30,30,428520,0.9717729630297498,1.4967853974210663,2.022117436568014,0.11823531780997981
L04301923,bilateral,derecha,CWT Morlet,0.5,30,0,430320,0.9743338348375166,4.1058727615561725,4.501593852101151,3.711682798953292
L04301923,bilateral,derecha,CWT Morlet,0.5,30,1,430260,0.9744411196225929,4.10613216979334,4.500059110445036,3.711519022338981
L04301923,bilateral,derecha,CWT Morlet,0.5,30,2,430200,0.9745357619023085,4.106464795933386,4.498706921878676,3.711379713505728
L04301923,bilateral,derecha,CWT Morlet,0.5,30,3,430140,0.9746165568415442,4.106839731193489,4.497529794362305,3.711232679509633
L04301923,bilateral,derecha,CWT Morlet,0.5,30,4,430080,0.9746852460100013,4.107195024760623,4.496503328084377,3.711084131184221
L04301923,bilateral,derecha,CWT Morlet,0.5,30,5,430020,0.9747364824071625,4.107565783149704,4.495716593053673,3.710949145863674
L04301923,bilateral,derecha,CWT Morlet,0.5,30,6,429960,0.9747484385251914,4.108020706627337,4.495418299778314,3.710798104905761
L04301923,bilateral,derecha,CWT Morlet,0.5,30,7,429900,0.9747206888863981,4.108514551374685,4.495621500383466,3.710648728629141
L04301923,bilateral,derecha,CWT Morlet,0.5,30,8,429840,0.9746573153125774,4.109084341803218,4.496279264257135,3.710509117626589
L04301923,bilateral,derecha,CWT Morlet,0.5,30,9,429780,0.9745606340296354,4.1096748006878006,4.49735621048524,3.710371303243994
L04301923,bilateral,derecha,CWT Morlet,0.5,30,10,429720,0.974436383171726,4.110220870116764,4.498773383999844,3.710228864746679
L04301923,bilateral,derecha,CWT Morlet,0.5,30,11,429660,0.9742870172050614,4.110739492106173,4.500518288806575,3.7101019338893826
L04301923,bilateral,derecha,CWT Morlet,0.5,30,12,429600,0.9741159962775975,4.111231148279666,4.502526073053444,3.709965100032222
L04301923,bilateral,derecha,CWT Morlet,0.5,30,13,429540,0.9739270276651005,4.111708326556112,4.504753636313587,3.709825645535115
L04301923,bilateral,derecha,CWT Morlet,0.5,30,14,429480,0.9737220147338875,4.112146251139565,4.507168816515138,3.709676896166738
L04301923,bilateral,derecha,CWT Morlet,0.5,30,15,429420,0.9735041536301133,4.112579569965956,4.509745851559592,3.709534529926482
L04301923,bilateral,derecha,CWT Morlet,0.5,30,16,429360,0.9732764188734317,4.112977820885249,4.512430818894285,3.7093744024907425
L04301923,bilateral,derecha,CWT Morlet,0.5,30,17,429300,0.9730418196089181,4.113341073122129,4.515190176108348,3.709202021865329
L04301923,bilateral,derecha,CWT Morlet,0.5,30,18,429240,0.9728038925444005,4.11362252322568,4.517973518059068,3.7090087713273605
L04301923,bilateral,derecha,CWT Morlet,0.5,30,19,429180,0.9725646632549111,4.113878284700855,4.520781354631234,3.7088281549930304
L04301923,bilateral,derecha,CWT Morlet,0.5,30,20,429120,0.9723269039395894,4.11409014425396,4.523580005488742,3.7086582386042135
L04301923,bilateral,derecha,CWT Morlet,0.5,30,21,429060,0.972092265061385,4.114226897572992,4.5263357816784735,3.7084829867993228
L04301923,bilateral,derecha,CWT Morlet,0.5,30,22,429000,0.971861454783747,4.114304220789297,4.52903231163061,3.708290210233255
L04301923,bilateral,derecha,CWT Morlet,0.5,30,23,428940,0.9716352858084705,4.11433945705849,4.53166983628792,3.7080995210358716
L04301923,bilateral,derecha,CWT Morlet,0.5,30,24,428880,0.971414509748762,4.114345044495955,4.534227207773171,3.707890896158317
L04301923,bilateral,derecha,CWT Morlet,0.5,30,25,428820,0.9712003275420259,4.11435577450553,4.5366934175963705,3.7076687944907674
L04301923,bilateral,derecha,CWT Morlet,0.5,30,26,428760,0.9709946829383217,4.114372377803814,4.539038846540201,3.7074249585931223
L04301923,bilateral,derecha,CWT Morlet,0.5,30,27,428700,0.9707983287539088,4.114367336684553,4.541257473634711,3.707172498662843
L04301923,bilateral,derecha,CWT Morlet,0.5,30,28,428640,0.9706126378060571,4.114348445165199,4.543352056936083,3.7069320921829907
L04301923,bilateral,derecha,CWT Morlet,0.5,30,29,428580,0.970439898507016,4.114238484260923,4.545287276774294,3.7066913439835507
L04301923,bilateral,derecha,CWT Morlet,0.5,30,30,428520,0.9702815397393623,4.114093816588551,4.547055060014711,3.7064654290779058
L04301923,bilateral,derecha,CWT Morlet,1.5,30,0,430320,0.9751062907694239,3.0608331606644117,3.4365024091751977,2.6080442556646926
L04301923,bilateral,derecha,CWT Morlet,1.5,30,1,430260,0.9752347653170461,3.0606964882759593,3.4340462849059343,2.6078688371217615
L04301923,bilateral,derecha,CWT Morlet,1.5,30,2,430200,0.9753474576349077,3.060663840197715,3.4318869869321693,2.6077148610485845
L04301923,bilateral,derecha,CWT Morlet,1.5,30,3,430140,0.9754437384229947,3.060719481287797,3.43002030507253,2.6075564009527277
L04301923,bilateral,derecha,CWT Morlet,1.5,30,4,430080,0.975525170150298,3.0608842599263126,3.4284130982514025,2.607394205071141
L04301923,bilateral,derecha,CWT Morlet,1.5,30,5,430020,0.9755848749556244,3.0612452264475127,3.427210763284367,2.607248025324042
L04301923,bilateral,derecha,CWT Morlet,1.5,30,6,429960,0.9755971261169648,3.0618543200696764,3.4268445238725147,2.6070895009842086
L04301923,bilateral,derecha,CWT Morlet,1.5,30,7,429900,0.9755594101537559,3.0626597465056777,3.427363514356681,2.606931830087804
L04301923,bilateral,derecha,CWT Morlet,1.5,30,8,429840,0.975476823946756,3.0636370603505827,3.428678775473623,2.6067808818402143
L04301923,bilateral,derecha,CWT Morlet,1.5,30,9,429780,0.9753528127596989,3.064743995700373,3.430721166346818,2.6066280751363853
L04301923,bilateral,derecha,CWT Morlet,1.5,30,10,429720,0.975194094039043,3.0659754471651244,3.4333672279242924,2.606467804416753
L04301923,bilateral,derecha,CWT Morlet,1.5,30,11,429660,0.9750045064246068,3.067329445841347,3.436564478525385,2.606320117176173
L04301923,bilateral,derecha,CWT Morlet,1.5,30,12,429600,0.9747886101047532,3.0687514726500886,3.440213916990959,2.6061626346285793
L04301923,bilateral,derecha,CWT Morlet,1.5,30,13,429540,0.9745510759315164,3.070296677279167,3.4442348661963087,2.605999592024185
L04301923,bilateral,derecha,CWT Morlet,1.5,30,14,429480,0.9742950328328945,3.071972486424939,3.4485627347015155,2.605824880371715
L04301923,bilateral,derecha,CWT Morlet,1.5,30,15,429420,0.9740245797055933,3.0737808550606296,3.4531382743203127,2.60565451916921
L04301923,bilateral,derecha,CWT Morlet,1.5,30,16,429360,0.9737436183633255,3.07560723158579,3.4578796202483075,2.6054676781347017
L04301923,bilateral,derecha,CWT Morlet,1.5,30,17,429300,0.9734557699069715,3.0774185457128422,3.462726670892867,2.605267670475248
L04301923,bilateral,derecha,CWT Morlet,1.5,30,18,429240,0.9731650452653096,3.079159564764501,3.4676053573287406,2.605049413171492
L04301923,bilateral,derecha,CWT Morlet,1.5,30,19,429180,0.9728738859271304,3.0808674218118286,3.4724928234864616,2.6048417977083247
L04301923,bilateral,derecha,CWT Morlet,1.5,30,20,429120,0.972585451282408,3.082568870038962,3.4773364025073925,2.604646012570653
L04301923,bilateral,derecha,CWT Morlet,1.5,30,21,429060,0.9723018404712068,3.0842110252602994,3.4820875150667567,2.6044455648730866
L04301923,bilateral,derecha,CWT Morlet,1.5,30,22,429000,0.9720238669426089,3.0857824961504816,3.4867277485036072,2.6042305992135786
L04301923,bilateral,derecha,CWT Morlet,1.5,30,23,428940,0.9717524795153825,3.0873022718918883,3.491247706293824,2.6040160109096973
L04301923,bilateral,derecha,CWT Morlet,1.5,30,24,428880,0.9714886052192993,3.088707260011224,3.4956230160685773,2.6037860824535164
L04301923,bilateral,derecha,CWT Morlet,1.5,30,25,428820,0.9712335948375047,3.0899828263974425,3.4998332619806063,2.6035441151998646
L04301923,bilateral,derecha,CWT Morlet,1.5,30,26,428760,0.9709895883373197,3.0911037718981693,3.5038397297397053,2.6032850816089033
